threshold,TN,FP,FN,TP,precision,recall,f1,candidate_id,xgb_scale_pos_weight,xgb_max_depth,xgb_min_child_weight,xgb_gamma,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,candidate_threshold,validation_projects,num_validation_tests,target_project,selected_threshold,selected_source_selection_top_k,selected_xgb_candidate_id,selected_xgb_scale_pos_weight,selected_xgb_max_depth,selected_xgb_min_child_weight,selected_xgb_gamma,selected_xgb_subsample,selected_xgb_colsample_bytree,selected_xgb_reg_lambda
0.35,3256,84,12,53,0.38686131386861317,0.8153846153846154,0.5247524752475248,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.35,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.4,3257,83,12,53,0.3897058823529412,0.8153846153846154,0.527363184079602,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.4,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.45,3257,83,15,50,0.37593984962406013,0.7692307692307693,0.5050505050505051,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.45,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.5,3257,83,16,49,0.3712121212121212,0.7538461538461538,0.4974619289340102,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.5,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.55,3257,83,16,49,0.3712121212121212,0.7538461538461538,0.4974619289340102,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.55,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.6,3257,83,16,49,0.3712121212121212,0.7538461538461538,0.4974619289340102,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.6,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.65,3257,83,17,48,0.366412213740458,0.7384615384615385,0.489795918367347,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.65,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.7,3258,82,17,48,0.36923076923076925,0.7384615384615385,0.49230769230769234,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.7,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.75,3260,80,17,48,0.375,0.7384615384615385,0.49740932642487046,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.75,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.8,3262,78,18,47,0.376,0.7230769230769231,0.49473684210526314,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.8,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.85,3291,49,27,38,0.4367816091954023,0.5846153846153846,0.5,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.85,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.9,3325,15,30,35,0.7,0.5384615384615384,0.608695652173913,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.9,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
